node_index,address,recon_error,zscore,anomaly_z2,anomaly_z3
1639,0xc6e6dd6a0c61651d1bc055dc1c22418a729d41bb,36023.203,-0.58421785,False,False
1645,0x79ff1b4f267131124df1112af3d4bb1cf1e10f52,166455.72,2.5995686,True,False
1646,0x29b7b0af1f687fd067bcc4d5420528665d83c5b1,34157.22,-0.6297655,False,False
1648,0xc9c765ac15baa9230fa18e831cd502e5b6a00db3,76740.08,0.4096588,False,False
1663,0xa90ecefeb3fb1d9db26f38e6e824ff294d75ab73,34110.367,-0.63090914,False,False
1664,0x9e341ecbb44998004e4cf049abad56c6ef81eb7e,34167.42,-0.6295165,False,False
1668,0xae4b6c5f766c3440d91a2d8b5cf02bac5a00fdea,34951.688,-0.61037296,False,False
1673,0x420342696cda85381c74a06a59c093419816fda2,166455.72,2.5995686,True,False
1678,0x76515874e73babc0d8ba789350c0df17718943fa,34167.42,-0.6295165,False,False
1679,0xebdb0c90c9cc0e0f4e297257035cac1469855a03,166455.72,2.5995686,True,False
1680,0x5476214e4f3974df315efd31e1f85149c9c57a69,34167.42,-0.6295165,False,False
1682,0xd37b1021ee18196eb2cdf285890c08c7cb1ebec2,34167.42,-0.6295165,False,False
1685,0xff5b5424c6a07f273edb4e2cbe11642ced32682e,166404.97,2.5983298,True,False
1686,0x70bbec9cbf56991a4d88a5b7009f3b6307514f78,34167.42,-0.6295165,False,False
1687,0xbf9ab571048dbb631908c2c3d0f5bdeb09f6f256,34167.42,-0.6295165,False,False
1693,0xc334ea4abad10ec1f4a074fc540cbb4d29a6912a,34080.25,-0.6316443,False,False
1696,0xab4a7834e0f3b27f86cbc5a31a58bb0681fefa9f,41835.64,-0.44233945,False,False
1707,0xa4a2543e570ca860fae851ac3b4b0ab830d4ca84,34110.367,-0.63090914,False,False
1715,0x9ae4cab31fa9f5e97d0d3b311f2ada17ea35aae3,34061.766,-0.63209546,False,False
1719,0xdec96dd23e3241232549ade9ff2e0197dbbb0ee1,166455.72,2.5995686,True,False
1722,0xf2c6766d2f4d05e2b075d807396e3ae7cf5966d7,41835.64,-0.44233945,False,False
1724,0xaf521cb86ad29ed97fce63e8043df80646c953fc,40373.707,-0.47802442,False,False
1733,0x950888de4940c1fd285563f0c435fb9dba9cfe62,166455.72,2.5995686,True,False
1734,0x497ecd2dbbdc37fb90f612a5dc890a52e0f92ef1,166455.72,2.5995686,True,False
1753,0x2c0e88a18d07e2de80d1557c4d1a7a2c1a2ac44b,38988.492,-0.51183677,False,False
1757,0xe8f7d9c917b903e615056d4a28401a7c09a4cebb,34061.766,-0.63209546,False,False
1759,0x7e43aeb7fc9a53996a888eb46285e8f03d2c0222,36023.203,-0.58421785,False,False
1761,0x5e1d5be6d334b9c6ec8c8aecc047ecaae98c8df0,166455.72,2.5995686,True,False
1792,0xbbd40165fa8cc255064d40b7e62f3223e7b6c14f,166455.72,2.5995686,True,False
1794,0x54259e114e425c18cc68c07d7b1dcc5e0d9c6ccb,166455.72,2.5995686,True,False
1802,0xe93ad8e901c0279fd5aefc6a3b380eebd0488657,166455.72,2.5995686,True,False
1806,0xfcbfb41738d05f0cc08033f7d87e117ad76a3aaf,34312.316,-0.62597966,False,False
1810,0x0327060ee3680255f3e5b3e27bac20126e7751e7,166455.72,2.5995686,True,False
1816,0x02856bff4256efd63117954bed2d262f0a0594a2,38996.285,-0.51164657,False,False
1819,0x08b0f79d28202a6df2281b28917dc8083f9f33f8,38988.496,-0.5118367,False,False
1823,0x36b378020c6b5cad16f61c9cc7806033da73439a,38981.195,-0.51201487,False,False
1824,0x40ea646444384cf1ff7c0b552866af948eb0a8e6,38996.285,-0.51164657,False,False
1827,0x5279ee91c92029bcfd25ff18f062c793ed300c63,38981.195,-0.51201487,False,False
1828,0x573f5b68a4986c6d1c7ccb4369effa60345948b2,38996.285,-0.51164657,False,False
1834,0x826b9fa27d9796bb2f17d9dfd813830d726c6e0e,34061.766,-0.63209546,False,False
1838,0xa5c31f6c32e4c27697bd0e40b6d7707dbac5ae90,38996.285,-0.51164657,False,False
1841,0xc1b2cc8f63a3994b8bcfcca95e053bd5f69a24ab,38981.293,-0.5120125,False,False
1843,0xe9a16b63b127a879704b7e81e3098391a8b00608,38981.195,-0.51201487,False,False
1848,0xffcc8bc2488a1c1ecae0a0531da3e7a2df184f7b,38988.496,-0.5118367,False,False
1852,0xe4112d31f97b4a8222194a33823ac2a64ced1903,94897.68,0.85287595,False,False
1853,0x485dfbb5b0cd388fba4432a276202ffc50fe6a5f,166455.72,2.5995686,True,False
1854,0xbffabb402f0e95ed5bca69d883eade0a8a3d49e5,166455.72,2.5995686,True,False
1856,0x2f3b259e6ab7c06dc066deb8b94a95efe3354536,166455.72,2.5995686,True,False
1857,0x86d9b9827d23b6eb55167fdca3e201a94d26f92e,166455.72,2.5995686,True,False
1863,0x49307d775728daf1d4736ab762de0cefd035e323,36023.203,-0.58421785,False,False
1865,0x022f7fe72d1af1426bb3873b08b48fdeb6030f32,38981.195,-0.51201487,False,False
1887,0x388590859cdaf3b9caa4b683bee1425afc8e5cb0,38988.496,-0.5118367,False,False
1895,0x9b60822200ce4ac7e842f94706621f1e6998a16d,34597.117,-0.61902785,False,False
1899,0x69adee16746ff1ec07fcf5768e6ac6e6a511e4e9,166455.72,2.5995686,True,False
1901,0x824d9b9c864e13989354c4d3a4be74feca78b831,166455.72,2.5995686,True,False
1906,0xb7e5888369ed3dafe7b1718c91fd5f384b1d4430,166455.72,2.5995686,True,False
1908,0xbd1426604ac166eeb4ae9368c273e2c4d7eef7f5,166455.72,2.5995686,True,False
1917,0x3fc59b36b061a8781d08f8516b21312e30b27621,166455.72,2.5995686,True,False
1920,0x82bbd2e0f3c2199e8ca724a57c40dea3ba84987c,166455.72,2.5995686,True,False
1930,0x8f2413fd2c60a2a8f68ae9c5626c55e2ebc0558d,166455.72,2.5995686,True,False
1931,0xac1ad68ffa7bf0dfe40d3de0000cb7af1f9ff80d,95214.945,0.8606202,False,False
1944,0x34ee9f9022d99bb4d19726e6c147ae631148835b,166455.72,2.5995686,True,False
1955,0x834389bf2961fec486a6afc6e457d0dd1f617d55,166455.72,2.5995686,True,False
1958,0x9d2c09c18d5b7cd03efa6500919c79175b20a7d8,38988.496,-0.5118367,False,False
1959,0xdd0f8e20276fc214dea652d845b287263dbdfbb1,34433.543,-0.6230206,False,False
1968,0x9ecaaaa4eccef07667570d3529de81e1dd436672,36023.203,-0.58421785,False,False
1969,0x8012f0ca1f24b8c4877a78aecc75ef6a1c91cba3,34433.543,-0.6230206,False,False
1970,0xa83fa22a53dc784b169953fe350858c759c54c46,38996.285,-0.51164657,False,False
1975,0xc3ca4dd2a2440ddf314bb71fefc6b21b41b52ea7,38988.496,-0.5118367,False,False
1976,0xca3e123230a769a1cf4c2eda8fd48c458e8c0a54,38988.496,-0.5118367,False,False
1981,0x88f170ff66e076509dbd3fe7586babd35bb751d5,166455.72,2.5995686,True,False
1982,0x23a040169acfc180b70e6014868ba053e9cf5fe0,38988.496,-0.5118367,False,False
1984,0x2facb164cf987d30f867b4706cbcff76a74e2bd4,166455.72,2.5995686,True,False
1986,0x6e1c1f832bcd0c46d26c8f53efadb58bf8b1f7eb,166455.72,2.5995686,True,False
1990,0x9c6641a0fe243fe7eac2d8e372bdd90274daddc2,38996.285,-0.51164657,False,False
1994,0xe8068222b2ca0d99ebc6904654f0968ebe6dc374,38988.496,-0.5118367,False,False
1996,0x6d61f423d550f3db3f9fb0551ca98b78e7d52abc,166455.72,2.5995686,True,False
1997,0xa5dd0954be26369608c0de8815b152d5c75a23c9,0.034983594,-1.4635237,False,False
1998,0x5f5a6042fc3d21fa63af11c5cf406f5905b68782,166455.72,2.5995686,True,False
2000,0x5a2f01ea3a598b054a2d5676d04726d19f6794a1,34259.38,-0.62727183,False,False
2017,0x843dccaec07488835610047528a8d25870758020,34165.844,-0.629555,False,False
2026,0x8e22093482a43d28178b6095493610b26a8248dd,166455.72,2.5995686,True,False
2027,0xa1eb182202bf89cbb48d65d8114dd4c813324c69,166455.72,2.5995686,True,False
2035,0x5af710eaea6c89c1309a5daa36d1a58462849ac9,34165.844,-0.629555,False,False
2038,0xdcad82644ef77bb1fca64ae4b66bc8a6769ef4f8,166455.72,2.5995686,True,False
2039,0x3f04eb35c4ba524bb334eb69bca3fe896c06b4f9,166455.72,2.5995686,True,False
2041,0x0758af80383b96f38321c798566b1ae929fa362f,166455.72,2.5995686,True,False
2047,0xc911270d4019f3b5d45290176298eb348478eb60,38988.496,-0.5118367,False,False
2048,0xe468ef6c58e86a2ddd422fc4417e1b554e55cbe5,38996.285,-0.51164657,False,False
2049,0xe6f8a430dcf2b054207dbe0e7de07b2789261880,38988.496,-0.5118367,False,False
2055,0xa9d780021e8c48c1bafbfcef7c32f2581a2482a7,166455.72,2.5995686,True,False
2056,0xf05556f91f4f23eb854e5f2cbfa868f37003ea6f,166455.72,2.5995686,True,False
2060,0xbc8fc8a784a5dfbe1d840a36132f281ee7ea40b9,34251.836,-0.62745595,False,False
2061,0x5dc4eb252ce4ee53732daf1652187af400abd20a,166455.72,2.5995686,True,False
2062,0xb10dc182fac03533127d49a73c3d51b467172486,34137.734,-0.6302411,False,False
2065,0xe6a13d7186adefe8d1478305e900ebd839408772,166455.72,2.5995686,True,False
2070,0x9dfbd21838934ea379b6a180c0fa9ac06c6fa2a4,38141.465,-0.53251225,False,False
2075,0x8251de103b09eb52c7897ac978c92f16159e7b9f,166455.72,2.5995686,True,False
2079,0x9a665a6856e9599b0f26465b46aa143171537d6c,42778.492,-0.41932493,False,False
2081,0x477e7e62f7e82f906fb86a99c13821ec4587da6d,42778.492,-0.41932493,False,False
2082,0x9980faeb0829ba4c03bb6c862282690a73e4a098,166455.72,2.5995686,True,False
2105,0x60df61d7f2d2d3bd7c7f524a050a4e4f570f12c2,166455.72,2.5995686,True,False
2116,0x7e921bba07d13692c2332d406ff6eb9a3158400d,38981.195,-0.51201487,False,False
2122,0x1088838a0a1d991eaae270cc2fcaca849766fafb,166455.72,2.5995686,True,False
2125,0x66343bf696619ad0741b21b28b009b2ad37eb042,166455.72,2.5995686,True,False
2128,0xe47e29159f0891f16988cad59890c89578cbd53c,42778.492,-0.41932493,False,False
2136,0x0f488b02a458a42f4ed16802c6114004bd840c6c,38988.496,-0.5118367,False,False
2141,0xd15ae5de9a71aaa46ef4a4ae7caf09118db5981d,166455.72,2.5995686,True,False
2143,0xb7801339ab80dfa0383bda50682e996bb4689204,166455.72,2.5995686,True,False
2150,0x0a0b08ca29d1f7fe2ba9137929d2ff3afc89c012,166455.72,2.5995686,True,False
2151,0xf4bfd874a3faeb6f8e284b84db45bb7680a683bd,36023.203,-0.58421785,False,False
2152,0x97d94e023de33ab7461bf65870b40b57deb9193e,166455.72,2.5995686,True,False
2156,0x7b226fb2edb71b7ad2f4a486c1e86396209c0ad6,166455.72,2.5995686,True,False
2158,0x19095a519eccd68213b6aa7a80577337d291006e,166455.67,2.5995674,True,False
2160,0xd6fce28853305bcd5d923bc8c322188926daa8f2,166455.72,2.5995686,True,False
2161,0x637c55c765016bec5673051b498f93e24509994d,166455.72,2.5995686,True,False
2165,0x8037116ad196d0e1550d123e61ecf9cf93bc8521,38996.285,-0.51164657,False,False
2180,0x394d6aa0bff6df0d6cc976d5e3d21de466f67de4,166455.7,2.5995684,True,False
2188,0x0e56ba80fe9442e8cca7db17aaceedc329440b89,166455.72,2.5995686,True,False
2190,0x1267eda9a02a4f03615b4f2126387f0ca1bfdd0f,166455.72,2.5995686,True,False
2192,0x5c9df9144655c262d545361d7db05b71ada3b6d0,38988.496,-0.5118367,False,False
2193,0x6046ef2634b0826fa7d1f4bef5dc4b64983a19c3,38981.195,-0.51201487,False,False
2198,0x20ba453a3b48dc1dc5ff46637ab2384468b5cfce,166455.72,2.5995686,True,False
2200,0x758ff079006b5928bc8f385b27817956d8a4afd9,166455.7,2.5995684,True,False
2203,0x05961ae2eccbbd4ee0c4cf6b0c4f0537e24de1d4,42778.492,-0.41932493,False,False
2204,0x82ed92f58635f21490602ab9948750cad42ed940,166455.89,2.599573,True,False
2205,0xd994c09c2e4c023874f2c154f03794401ace21bf,166455.72,2.5995686,True,False
2214,0x01895a468218f24f226096179908dab3fd3c41e4,166455.72,2.5995686,True,False
2219,0xcfd9c8ebc9ec811e6666537568e771cd20203b7a,38988.496,-0.5118367,False,False
2237,0xa61f313657d8864d3f069803af394276058e2d03,37375.457,-0.5512101,False,False
2243,0x31c540b01f21fa15731b7c2dddb4101b22111f7d,38996.285,-0.51164657,False,False
2255,0xf3cb983490b1208abf92b84567bafa77e8512b98,38988.492,-0.51183677,False,False
2261,0xe137ddaeb5466c0cb8e527a1c2ddbf7c780f0782,34951.688,-0.61037296,False,False
2262,0xeccdb25311b7983f2c391b0c25826444de9d2b98,42778.492,-0.41932493,False,False
2265,0xa1a1ad6b028d70d55cfc12cbc763bf100a48a053,166455.72,2.5995686,True,False
2278,0xaf0ae50cd011e741cdb90f624b5ff0f06fd6ef58,166455.7,2.5995684,True,False
2286,0xf3bfbfa61bce43f69ca9c6ea7cb1e82520bac155,166455.72,2.5995686,True,False
2294,0x9e2860548cff7863500b7e03dab830e25efba55e,166455.72,2.5995686,True,False
2296,0xf902131f8ac64fb64da8739f0cd8d418b76ff659,166455.72,2.5995686,True,False
2300,0x41dab7b02a21daa698fabaaaaa68fa7a641ef94b,166455.72,2.5995686,True,False
2324,0x4910a1f6eeaaf0b93cbf578c7e27247dfc400dd0,166455.72,2.5995686,True,False
2326,0xdb4a3b094fa9b2e3a4d1f26a85d273e389aba012,38981.293,-0.5120125,False,False
2327,0x1a1738be8f2ba1e21ea264052d22135f5e7bd787,34137.734,-0.6302411,False,False
2332,0x6cbf4fd65f3459296eda4f58c8b2e6dc92668522,38988.496,-0.5118367,False,False
2336,0x7bcb52caf7281335baf5aef4680b50c4e6850e80,166455.72,2.5995686,True,False
2343,0xf24171117604e9c4145eac139eaf37539bfc7049,38996.285,-0.51164657,False,False
2349,0x3ac7b770c5a19f2c329119a055014e64261e69dd,166455.72,2.5995686,True,False
2362,0x23912b08bd9f3db3a515734fd3dc056396b70aaf,166455.72,2.5995686,True,False
2363,0x87d610122e5cdf99b87837d49d0ef2093775d209,166455.72,2.5995686,True,False
2368,0xa2773ebdc14ec26323aacaa2cb94cbb4df9cdf2a,38988.496,-0.5118367,False,False
2371,0x46a5606b403213caed2068e633fae23f60c8659e,166455.72,2.5995686,True,False
2376,0x79a14b0b1f93ebfd1036f896392e42f2de0c8d60,166455.72,2.5995686,True,False
2385,0x844df1ec662ac9749d9dfd707a5e3e014dbb6554,166455.72,2.5995686,True,False
2386,0x0056e321d2a63d2516db41f3a9bb193c4910ab9d,166455.72,2.5995686,True,False
2391,0x730858fb02c5864968d40b33330e2f9460392078,36023.203,-0.58421785,False,False
2393,0xd9a119dae95196108e18953fd495db2b550d1e54,166455.72,2.5995686,True,False
2397,0x241061d12b8c9611178a30286f638bb80dcf9c36,166455.72,2.5995686,True,False
2427,0xe90eacd901421c356cbc32a32cf5f41c3e2587f9,38996.285,-0.51164657,False,False
2433,0x2e80c8c8e33f6207de24f627dd99c7686fa2f582,166455.72,2.5995686,True,False
2435,0x2ce9397d0e0d73672a05b342e536bc631085d9cd,166455.72,2.5995686,True,False
2443,0x59b736f0fee9dd16ab45aa359c26be6d6eb14f89,166455.72,2.5995686,True,False
2444,0xec14610aa8096b3c9aea33523603d4d9b3f10dfd,166455.72,2.5995686,True,False
2449,0x958d6dfe5504559275d02feb7db617dcae54d250,38988.496,-0.5118367,False,False
2454,0xd0f21af1f2aced6333997cdc1d3c8642e5069891,42778.492,-0.41932493,False,False
2455,0xe323c705b64045c38498f94d7cde5397a196eea1,42778.492,-0.41932493,False,False
2472,0x6a6d6636c6b29029fe71cb9418c877e5f6fe1c99,166455.72,2.5995686,True,False
2479,0xe6b2f8fd01c5034ffc69317d65168555b1960ffd,38996.285,-0.51164657,False,False
2482,0xb30917fe90e43c6c4bda8b58214d902771ad21a8,76740.08,0.4096588,False,False
2485,0x337ce535bc27e100cf0c04ce4f742ec07dfc4d99,38996.285,-0.51164657,False,False
2489,0x49e138acb137aa2489a87671362181657fd7ef08,38981.195,-0.51201487,False,False
2490,0x4a85efa675e5d756b31829a93ad5ee78d345f823,38981.195,-0.51201487,False,False
2491,0x4ad3f2cf6db83d0017030d760b3997c4125b571d,34110.367,-0.63090914,False,False
2502,0x9b6ba522b9e9384822a178fd739b344e6859a707,38996.285,-0.51164657,False,False
2504,0xa6725a72e7ccc332b844ed1eef1e08867c14eec6,38981.195,-0.51201487,False,False
2508,0xcd5baeeab4dd86067a3164ca7108d46fed91e34f,38981.195,-0.51201487,False,False
2511,0xe1502f966de2d7a77558bcacdcd1fbaf01353bd3,38988.492,-0.51183677,False,False
2524,0xb37ae5c11cdf4b9b2df51f1d2a6a567a34fbbd9f,166455.72,2.5995686,True,False
2537,0x8d552c02735df286400003a824d890f2d874807f,76740.08,0.4096588,False,False
2538,0xb9b68c121fb5daf750eef78597a0b76597aaa365,76740.08,0.4096588,False,False
2539,0x1a0d62e2012a0ac50e2bc73bf58c9ad4a48dcedb,76740.08,0.4096588,False,False
2546,0x2c2fa2c795af1fbf85e5093cc735dee24dfecf4b,11198.768,-1.1901687,False,False
2551,0x00000000b7ca7e12dcc72290d1fe47b2ef14c607,36023.203,-0.58421785,False,False
2556,0x3f3cd91fa83b029d2546fa16865b94bfd2966826,38996.285,-0.51164657,False,False
2557,0xfc93ed2f625f8864a37f7f16df0a6d88abe7701d,38996.285,-0.51164657,False,False
2558,0xa21f8a0260ffd9f957320058f03b96303c2fff3a,38996.29,-0.51164645,False,False
2560,0x5019feeea6b00277708dcbf696ac88a6c5bccc81,0.034983594,-1.4635237,False,False
2563,0x789d507319663f470f07ea84262c540a63f9f809,36023.203,-0.58421785,False,False
2565,0x907c7c02e125744b0896e656831400344bbd798a,38981.39,-0.5120101,False,False
2568,0x76b4a9491ff8f428ebe66a10d8f070c1d949d5f6,35087.25,-0.60706395,False,False
2590,0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,57449.027,-0.061225202,False,False
2593,0x6a4ce6767ca91ee3eb82c1060d80891651573578,38988.492,-0.51183677,False,False
2595,0x5c31d58beefc72205b06ddb1c277e5780c9421b0,38988.492,-0.51183677,False,False
2597,0xa483c35e41f1ed3f1be076c3274e9765d640752b,38996.29,-0.51164645,False,False
2612,0x4b02b31935313fe1953690d4bd85b860a523fdd4,34492.684,-0.621577,False,False
2613,0xc0ea1748d77cc4e2f3f108329a48fa987de82b88,38988.492,-0.51183677,False,False
2616,0xfa75fa03c6c2083a3e41b888d25dca53ee684e1f,34096.33,-0.6312518,False,False
2621,0x5b89e2cf30ab655c362949e8c2a3505b5b740b9e,38996.285,-0.51164657,False,False
2625,0x419e7e2bedd454fabd5d44d8439b4267219484f0,38996.29,-0.51164645,False,False
2626,0x625e7979a28a0615bdbeec921d9ae30e2234ce8a,38996.19,-0.51164883,False,False
2635,0x36ef3ab088271d4ac471709ec6000135a768c038,166455.72,2.5995686,True,False
2645,0x24838b5338619d4cc836c4e94a59aa333fee165a,38996.285,-0.51164657,False,False
2660,0x25f5b96b0fe062b6dd38b670e3b9d81bbc3cd319,166455.72,2.5995686,True,False
2674,0xf13b4a9ce0f81aa9369b7c8570af5580cbc25748,38981.195,-0.51201487,False,False
2675,0x68faa69aa08828a57a5a2f3347232c0e9ac17170,38996.285,-0.51164657,False,False
2681,0x2a2031360d7410b4b11680a84d0f4b35419caa27,38996.285,-0.51164657,False,False
2690,0x500c6d28fdae42a2e207fe70e6ae7e59f50543ad,166455.72,2.5995686,True,False
2693,0x5beedc9ee8535189ca18df6ac6bfc525651d6f7a,38988.496,-0.5118367,False,False
2695,0x2550329ea172a7130785f412c7993ef0e6dc5828,34116.836,-0.63075125,False,False
2701,0xc5b8b697756b311aaf3d0909a9c0bee3a0947004,0.034983594,-1.4635237,False,False
2703,0x71fbeed088afe24d32180e4517ca58e0385ac725,166455.72,2.5995686,True,False
2708,0xa3451d7e1d433c3f910512dbd31cfb66f87a2a1e,38988.496,-0.5118367,False,False
2709,0xe5472331e609e48c0210fa7c53694ce9b8c0724f,38988.496,-0.5118367,False,False
2712,0x2cf64de44dd76459db56cdeb3f1768d3636b77e8,38988.496,-0.5118367,False,False
2713,0xa34b9a652b095713110fb6a17b10da2c372ce1cf,38988.496,-0.5118367,False,False
2717,0x9259e79e481bce9730b9d890bfc6cc94288d3f80,38996.285,-0.51164657,False,False
2724,0xbfac444415a3cbed82cc711ad8f01a429f98accf,38988.496,-0.5118367,False,False
2729,0x4c000f641304118922cbe01a7f1998ec557c625e,37609.703,-0.54549223,False,False
2730,0x6e419c34e7fd7c28495a6af5ed094770660a5dc0,166455.72,2.5995686,True,False
2731,0x4b0fecfa16a155e5729cc1a4e50bc17ae85373e3,36023.203,-0.58421785,False,False
2733,0x027678779518450af25260d2ee8a79776e0f8f7d,50767.836,-0.22430943,False,False
2734,0xcfbc601fdb2e8a0c1199442958bc9ab4dd84be66,34251.836,-0.62745595,False,False
2735,0x6e90a4d8365c56349ddb6e2e72bf13e08ccd7506,38996.29,-0.51164645,False,False
2738,0xc8e302ff3965c007838803a440d709f1dfe6eec9,65969.02,0.14674324,False,False
2739,0x5cde78ee93cf3c9d312cf3c90cac370695faedca,38996.29,-0.51164645,False,False
2744,0x56ac1a83ac4c5257b4dbe7c9f97ee159b856d168,38996.29,-0.51164645,False,False
2745,0x5a2b5ca9a1f232ff1166e8a470d865baad7095a0,166455.72,2.5995686,True,False
2747,0x1d070562e18552c310e53b7dc86f2f7d88ef09cd,38996.285,-0.51164657,False,False
2756,0x012d3d5df1831dea642791410136d401847b9c77,38996.285,-0.51164657,False,False
2762,0x024e74df39f5bf109b63a01b82456642ab31f7cc,38996.285,-0.51164657,False,False
2766,0x0373175d8da3e349ab2c3509dad51ba709a252f8,38996.29,-0.51164645,False,False
2773,0x092afc3faca1338263bfa3a268cd30f4bc50870e,38981.195,-0.51201487,False,False
2774,0x0961305774972b8dbd87d84731f2a65e123cedde,38996.29,-0.51164645,False,False
2777,0x0ad69d6e9cd566d737cd2bafebf24836ba4d99c9,38996.29,-0.51164645,False,False
2779,0x0b751cb2c40decbfcb02ab423e9f40b9899e3e7b,38996.285,-0.51164657,False,False
2782,0x0bd2739ba9da42237347baa289372162d743da89,38996.285,-0.51164657,False,False
2783,0x0bea40609f6996296e039119c700cbb32f2ac9dc,38988.492,-0.51183677,False,False
2786,0x0943ebd8f818bdaca9d387a9b81606347012382b,38988.492,-0.51183677,False,False
2790,0x14143a562992d8309154a830a182c4a4030fa568,38988.496,-0.5118367,False,False
2797,0x187d6380a1772c99677f00a0297041e94e48e51d,34077.082,-0.6317216,False,False
2806,0x12a740e393cd678976fcd893adc5bd3231b9aebe,38981.195,-0.51201487,False,False
2808,0x0c754c17354cd4833e5c79baddd06a305d29a277,38996.285,-0.51164657,False,False
2811,0x1f350b0722dcf928bc45278001258d8f1ad2fa13,38996.285,-0.51164657,False,False
2814,0x246e8c5ade696acbbf5da6a4237e8acb87098eb0,38996.285,-0.51164657,False,False
2816,0x0e212fc111e0a56bf8137b73da621edfc54ebb4d,38988.496,-0.5118367,False,False
2824,0x5266b8ab7153caebe3fd423dc585414c49ae944b,38996.285,-0.51164657,False,False
2831,0x648836707359bb7de2ae12e8097b2c2c859ad162,38996.285,-0.51164657,False,False
2832,0x649a9c4fa6948c19ed929e7945331aadd12f3de5,34077.082,-0.6317216,False,False
2838,0x9e64a2cb8af23e934e12700c8ee81b100ef70e38,38996.285,-0.51164657,False,False
2839,0x9eb3a85e32bf179d8c217e00979be2160cedfa2f,38996.285,-0.51164657,False,False
2849,0xac811bbb26bd4322bae66f7b5d903267afc9b711,68501.5,0.20855962,False,False
2853,0x71d5c43f88ca0e94a0048d63bdcd1889a9ef4357,38996.285,-0.51164657,False,False
2861,0x86e4b546295e59ef5789891ab7053db6b2446ce3,38996.285,-0.51164657,False,False
2869,0xfbf4c4cc6ffa166a8b9e9453bfb7a18c10ee47e9,38988.496,-0.5118367,False,False
2870,0xfc81cc18815ccdeb4574a46f5054633fa45c2fae,38996.285,-0.51164657,False,False
2871,0xffcfe74ca3526c981afff8b4255e712a1c452b4b,38996.285,-0.51164657,False,False
2872,0xe70b64d9679624e26d0641954fd6f6a3751faeca,38996.285,-0.51164657,False,False
2878,0xf09d3c9e8a610ac38a0c487fa467ea1243c2dff5,38996.285,-0.51164657,False,False
2888,0xcdbeee669c0208737e9aa378a95fa0cabc58a419,38996.285,-0.51164657,False,False
2891,0xd6c3b51844a86d835521caa48212a70f1237c8af,38996.285,-0.51164657,False,False
2896,0xb5da5267411b2ac28435025e52898af796c41c88,34077.082,-0.6317216,False,False
2898,0xbaf534177e08ca7e0671d01393c436d922ec36b5,34077.082,-0.6317216,False,False
2901,0x478d679ee9090978e2961af13381493c888ea2e3,41835.64,-0.44233945,False,False
2904,0xb59e0ec8ae49c596b46e2f1c471d9aea4eba497c,38996.285,-0.51164657,False,False
2911,0x3a7c34fc803b7f90473520495f9c73510b10d287,38988.496,-0.5118367,False,False
2912,0x3c00c692198da3612ab7de67a6ec65dd475a50de,38996.285,-0.51164657,False,False
2914,0x3d40420fa99f3593682832526d100c40600c2291,38988.496,-0.5118367,False,False
2919,0x2e1a6042ba524e7a36d1176ce06e035442b50204,38996.285,-0.51164657,False,False
2923,0x18548f68b6caa6b2378901ee50e92a6187da5e06,38996.285,-0.51164657,False,False
2928,0x1abf70353d332ceccbced8fe496d6a8fc8d1f231,38996.285,-0.51164657,False,False
2931,0x1b856ef821f386f1a353ec5e50d69b02cea4fead,38981.195,-0.51201487,False,False
2933,0x1cefee2ae8c71a8afc7391eb1e3a9cd94d37aea6,38996.285,-0.51164657,False,False
2935,0x90aeda2a007e516ea94bcdc839e60211eadc5f98,38996.285,-0.51164657,False,False
2938,0x282883aec5682c572a79be1a5e6328cae01caa6f,38996.285,-0.51164657,False,False
2947,0x2520b145e067f922d88affa4a2c660e1bbbabcab,38996.285,-0.51164657,False,False
2950,0x26f454ffe6618adcab000fc18f2a441036adb862,38981.195,-0.51201487,False,False
2956,0x207e16eb02b9c54f95a1172e03b3673f55b57809,34805.93,-0.6139308,False,False
2958,0xc0e9e999d64238e6a8be008e3fae5223cc0dc203,38981.195,-0.51201487,False,False
2959,0x1d8310545ab15dcfdbf8558164146f7d9489cfae,38996.19,-0.51164883,False,False
2961,0x0787415ec58f4767e7af7f44d4adaf6aecfd09da,38988.496,-0.5118367,False,False
2965,0x2956600b124721f21e1306b897c601e21e454503,38988.492,-0.51183677,False,False
2967,0x2ad46c183eb403f3891cebae41ed0182d6a12949,38981.195,-0.51201487,False,False
2975,0x36d11b2209a86a25d6a41f9ca52900c20522b524,38981.195,-0.51201487,False,False
2976,0x37d2b6ebbdfcf5621a4ca32c373cd3f03c507000,38996.29,-0.51164645,False,False
2982,0x39c445567a28623410680e71e84e1fff5c7cf1aa,38996.285,-0.51164657,False,False
2993,0x3fca0580a0ea99825e182444ac89eba420708d45,166455.72,2.5995686,True,False
2999,0x3ba97e0466ec833e34ff31ad6a45b759e59d1253,166455.7,2.5995684,True,False
3005,0x3c85b373bd39f45bd3bf320f402f2e6c619f7577,38988.492,-0.51183677,False,False
3009,0x44d3adcb2880e7c1fd7703b6079f75472057ce98,38981.195,-0.51201487,False,False
3019,0x4d417f135915464510b394c0859f88d08c206bb8,38996.29,-0.51164645,False,False
3030,0x4ffc8b47b433cf395e0861bbc3fbf3638c225c6d,38988.492,-0.51183677,False,False
3031,0x50866d152170106cd33d65706935b411c84da26b,38996.29,-0.51164645,False,False
